"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000151612",573.31069016817,-0.482810032815234,0.163960698436959,-2.94466928610254,0.00323300029647852,0.0272172259534003
"ENSG00000151615",0,NA,NA,NA,NA,NA
"ENSG00000151617",156.924988449197,-0.709128420479891,0.474154387964004,-1.49556439522758,0.134767207281734,0.379871459944513
"ENSG00000151623",78.9026843946804,-1.22177367384915,0.369937598187167,-3.30264801370906,0.000957765266601811,0.0100731631685309
"ENSG00000151631",0.237592065649371,0.173365714697881,3.5338115409304,0.0490591285612918,0.960872174846211,NA
"ENSG00000151632",1854.28248502624,-0.195975761329707,0.324273836212445,-0.604352678028933,0.545609190456414,0.800564362184334
"ENSG00000151640",137.249634547112,-0.449864142942059,1.04839873950398,-0.429096417222803,0.667853059500304,0.876560757962744
"ENSG00000151650",6.98751158647849,0.548059349399194,0.737328251708459,0.743304421238828,0.457297395437586,NA
"ENSG00000151651",22.4700937254347,-0.615696805617267,0.428578469140255,-1.4366022792801,0.150831035605053,0.407262619760835
"ENSG00000151655",3.73433261653112,-0.0775396953039912,0.837326370283815,-0.0926039093665578,0.926218237871485,NA
"ENSG00000151657",219.008858721376,0.0697802700493798,0.161240276695203,0.432771956731923,0.665180448280803,0.874720664167124
"ENSG00000151665",378.627261514772,0.12495505741444,0.131037670707327,0.953581185776173,0.340295682996442,0.645531446337883
"ENSG00000151687",68.1033266275937,-0.277443674837281,0.293749936286031,-0.944489310687468,0.34491966167968,0.649825152378177
"ENSG00000151689",338.887910486432,-0.32596021465169,0.145365783548177,-2.24234483999916,0.0249390938383019,0.123958836948173
"ENSG00000151690",950.313488703103,1.03986587658117,0.223807852920981,4.64624392312237,3.38033282071336e-06,8.33797077682473e-05
"ENSG00000151692",16.1414176969402,0.547841708508651,0.800823189892617,0.684098207223634,0.493913153862705,0.765876391445753
"ENSG00000151693",1154.67452922894,-0.0236984762313514,0.233988389531069,-0.101280564727357,0.919327743953633,0.978234994883564
"ENSG00000151694",1430.8817345111,0.525120150692785,0.167340748890119,3.13802916609149,0.0017008795153003,0.0161301316588748
"ENSG00000151702",40.0461797723379,0.0291328113887051,0.384484212746768,0.0757711511236817,0.939601168192813,0.983771841844463
"ENSG00000151704",2.3020664644448,-1.24150602120982,1.28352040728458,-0.96726628899992,0.333410931421078,NA
"ENSG00000151715",3.14095824368451,1.0547872447899,0.992260484461243,1.06301446173441,0.287775393095038,NA
"ENSG00000151718",1067.50228840681,0.148987790037185,0.211804791543016,0.703420300134839,0.481793859244644,0.757096525159699
"ENSG00000151725",35.3976668320919,0.631256583253146,0.323286898061414,1.95262037230234,0.0508645953441163,0.203149867216941
"ENSG00000151726",1467.32301351221,1.57907014957767,0.169817288263387,9.29864188579277,1.42251016088011e-20,4.04907749822473e-18
"ENSG00000151729",364.75651714076,0.723203380380473,0.306895906195721,2.35651035344621,0.0184475533887795,0.101154307050349
"ENSG00000151743",63.9902076459273,-0.653230557510968,0.254583066742586,-2.56588376386975,0.0102913308500462,0.0657769710793488
"ENSG00000151746",299.893402889546,-0.232624337849806,0.172510967639315,-1.34846115022771,0.177510107454554,0.447960508883685
"ENSG00000151748",1306.25688480089,-0.12287704705369,0.156586058924087,-0.784725331858959,0.432614627079051,0.72210733081232
"ENSG00000151773",182.823172068315,-0.025496666591821,0.376600064523452,-0.0677022363872518,0.946022669018795,0.986132102848761
"ENSG00000151778",130.948844500723,0.0409263076703818,0.1861665676675,0.21983704261808,0.82599806941208,0.947701413221713
"ENSG00000151779",1512.51921805245,-0.142105263681197,0.109556054248674,-1.29710096494204,0.194596449568393,0.471420970553075
"ENSG00000151789",142.649022171257,-1.03378939049662,0.50272224450949,-2.05638282727134,0.0397456302416067,0.171078567623941
"ENSG00000151790",13.931060680185,-0.767659593041398,0.631360989754766,-1.21588062217714,0.224030400827995,0.512451354861802
"ENSG00000151806",487.467150265305,0.119157067545175,0.143231563784841,0.831919057479325,0.405454634057101,0.702312145512404
"ENSG00000151812",4.98024665694405,-0.636655367827394,1.22087564615035,-0.521474377701682,0.60203635011103,NA
"ENSG00000151834",1.36271015267023,-0.410061589274472,1.82017929913849,-0.225286371220988,0.821756501363687,NA
"ENSG00000151835",3279.71012694357,-0.733285319703198,0.228713360711168,-3.20613241580247,0.00134532065183214,0.0133343463821975
"ENSG00000151838",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954151,0.876769558794206,NA
"ENSG00000151846",0.593875294112509,-0.511250172100216,2.12366476859795,-0.24073958360092,0.80975695775449,NA
"ENSG00000151849",156.527003966858,0.40991210373034,0.224817522164158,1.82331029976849,0.0682564072203065,0.247635465725156
"ENSG00000151876",142.430155650759,0.113156032591076,0.167968572575599,0.673673835860855,0.500518699578365,0.771537476347515
"ENSG00000151881",189.27831847362,-0.380237806682684,0.187390695820306,-2.02911785464154,0.0424462877460846,0.17866843466216
"ENSG00000151882",94.2209714796151,-0.251544329188245,0.244235612862669,-1.02992485919605,0.303045280103508,0.60635125571383
"ENSG00000151883",339.470901300975,-0.207444696657138,0.239874147878536,-0.864806393234925,0.387145061546789,0.686200506754765
"ENSG00000151892",1612.91683069785,-0.52952486912448,0.750732313885501,-0.705344447455396,0.480595906295256,0.756526038627247
"ENSG00000151893",1119.6902418642,0.674599383029158,0.193911439897285,3.4789045111856,0.000503467951078632,0.00602833840438764
"ENSG00000151914",15898.0895494457,-0.2609993183495,0.176916165069885,-1.47527117291063,0.140139653323288,0.389005690905645
"ENSG00000151917",306.806460884735,-0.606288093085446,0.128665312903015,-4.7121332036277,2.45137051085645e-06,6.2396649389783e-05
"ENSG00000151923",1204.02129540067,-0.0515323121210046,0.119022153006185,-0.432964039209798,0.665040895045111,0.874694670784283
"ENSG00000151929",1202.68635289829,0.421692841181232,0.0993594353663059,4.24411470965578,2.19458076989451e-05,0.000433336711343577
"ENSG00000151948",1.17172975298633,-2.74611582682615,1.75822358441158,-1.56186952056225,0.118318730072103,NA
"ENSG00000151952",0,NA,NA,NA,NA,NA
"ENSG00000151962",0.258788739798893,-1.36195322959319,3.52197862308017,-0.386701162996294,0.69897745506776,NA
"ENSG00000151963",0.325094896959363,1.7915643958714,3.51151066673567,0.510197623160532,0.60991301719651,NA
"ENSG00000151967",44.4936919140156,-0.873344481269911,0.447510473520797,-1.95156210400811,0.0509902161439343,0.203544233921952
"ENSG00000152034",1.49206421052105,-0.694689389673085,1.39005210359208,-0.499757806112386,0.617245623916792,NA
"ENSG00000152049",321.791675674078,0.176333752946734,0.248211548236182,0.710417199359903,0.477445460595989,0.754319997989386
"ENSG00000152056",31.0199278585054,-0.0346661089412901,0.373869852074405,-0.0927223972431751,0.926124103234571,0.979848296697806
"ENSG00000152061",622.90830683765,0.105620094609311,0.108033138685488,0.977663852910886,0.328240605202198,0.634070246209574
"ENSG00000152076",131.656277433238,-0.0929029486318309,0.238526574405226,-0.389486785124415,0.696916084387844,0.890964643172946
"ENSG00000152078",63.5809605496791,-0.176823553299137,0.414177183859732,-0.426927315626883,0.66943226911665,0.877265009584811
"ENSG00000152082",857.131459959405,0.212499730234678,0.184207489704508,1.15358898042395,0.24866871828421,0.543882308748667
"ENSG00000152086",0.179477007065567,1.41688193591441,3.52545356624144,0.401900609181751,0.687757174389936,NA
"ENSG00000152092",0.880530566763106,-0.214643333909363,1.7566430722224,-0.122189497288034,0.902748944077448,NA
"ENSG00000152093",0,NA,NA,NA,NA,NA
"ENSG00000152102",3325.61199301654,-0.012480264128913,0.083441921271662,-0.149568273821033,0.881105240386502,0.965513922132823
"ENSG00000152104",3060.28764201306,0.0908683805571593,0.233385129873714,0.389349486860319,0.697017633350606,0.890964643172946
"ENSG00000152117",262.542214970547,-0.0704016982802564,0.32318789552465,-0.217835195114499,0.827557521245803,0.948259449443286
"ENSG00000152127",3335.37895665022,-0.0464498479301057,0.25686613189172,-0.180832901511852,0.856498737155459,0.958805039117409
"ENSG00000152128",1.33369815562471,-1.94724108437419,1.62744289396975,-1.19650347891739,0.231500141789895,NA
"ENSG00000152133",309.34695995266,-0.14192518047721,0.164613994029487,-0.862169594474373,0.388594198836234,0.687673946421046
"ENSG00000152137",667.375303043316,-0.276018956239699,0.19356355814103,-1.42598616645904,0.153872335191696,0.411949180922438
"ENSG00000152147",142.782760980706,-0.22331551447015,0.174175178573535,-1.28213168086903,0.199796457139,0.478860158786224
"ENSG00000152154",100.187418109057,0.171637863937396,0.32584487672648,0.52674716159945,0.598369180157995,0.836005648846203
"ENSG00000152192",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000152193",319.736150598236,0.0721258570431845,0.110097810686857,0.655107096074113,0.512398803660144,0.778909954976701
"ENSG00000152207",4.15142808114367,-0.588259430980143,1.22385508225307,-0.480661019029459,0.630757440092227,NA
"ENSG00000152208",0.212147776838943,-1.22756575882831,3.52889787918433,-0.3478609472009,0.727944615328111,NA
"ENSG00000152213",3.03656205388077,-0.695155510487197,1.16780469948204,-0.595266923309626,0.551665062083337,NA
"ENSG00000152214",0,NA,NA,NA,NA,NA
"ENSG00000152217",1385.08831502679,-0.173096384766739,0.142192171055492,-1.21734117625356,0.22347443390743,0.512030302803031
"ENSG00000152219",548.321617611225,-0.0601391483042543,0.105654187628932,-0.56920742711561,0.569215380950947,0.817366734095201
"ENSG00000152223",3309.1998952026,0.415038185742048,0.185147254516055,2.2416653534879,0.0249830086948293,0.124136373583724
"ENSG00000152229",157.953161460865,0.052615255817863,0.245750366998087,0.214100416046469,0.830468751360778,0.949843880959
"ENSG00000152234",5217.78679579563,0.0424270795596043,0.0876193460048712,0.484220454661298,0.628229421800387,0.85362772233688
"ENSG00000152240",273.064801740819,-0.0327440440723749,0.16733584611297,-0.195678599851636,0.844861735433632,0.955179428062513
"ENSG00000152242",404.019674649528,0.200899589564155,0.12954730038418,1.55078175282986,0.120953994905602,0.356967222426722
"ENSG00000152253",8.26463177670994,0.762287444452198,1.20783861387843,0.631116968519872,0.527964046975096,NA
"ENSG00000152254",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954151,0.876769558794206,NA
"ENSG00000152256",723.460308129394,-0.560905269467078,0.325808647922307,-1.72157882562047,0.0851458416384027,0.284993430748203
"ENSG00000152266",0,NA,NA,NA,NA,NA
"ENSG00000152270",428.104291569545,-0.334856073556326,0.342299184486887,-0.978255539984069,0.327947953267899,0.633921091543373
"ENSG00000152284",447.783588823424,-0.248195418372408,0.125177124090856,-1.98275379926658,0.0473949369498676,0.193580453102952
"ENSG00000152291",8230.72345762775,0.0953229343283617,0.1342389800887,0.710098767626035,0.477642890491004,0.754474507351508
"ENSG00000152292",10.9475834203855,0.608548045380391,0.628091669248568,0.968884121816871,0.332603008544535,0.6386804316479
"ENSG00000152315",0.12262360047132,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000152332",3008.20914259827,0.671892541095953,0.0875283600996447,7.67628389622577,1.63769965329858e-14,2.04983150819892e-12
"ENSG00000152348",114.336411325677,0.11647270431721,0.255510411320035,0.455843281357816,0.648502678109952,0.864955795682538
"ENSG00000152359",87.8767293279988,-0.270424331762039,0.278474387856095,-0.971092292702279,0.331502321475088,0.637374972545412
"ENSG00000152377",6737.97280531733,0.77802648126484,0.328475245737445,2.36860004326392,0.0178555506246683,0.0989470597184783
"ENSG00000152380",36.0055903463288,-0.134143686260273,0.382394882575786,-0.350798853155905,0.725739257647008,0.90450356983181
"ENSG00000152382",114.614563418226,0.0617918741455824,0.179592454775821,0.344067206067844,0.730795744700667,0.906454775408847
"ENSG00000152402",74.0740996239869,-1.15197902194098,0.643680233767205,-1.7896759314775,0.0735060238362003,0.259791888837987
"ENSG00000152404",255.943599887844,-0.0606318450830259,0.139977633455859,-0.433153808834363,0.664903033558003,0.874659640687566
"ENSG00000152409",962.726654749094,0.0389731818022798,0.162862129588467,0.239301683582061,0.810871660020064,0.941236747069576
"ENSG00000152413",126.372420214588,-0.0752497755132456,0.401036176627647,-0.187638372542917,0.851160143541025,0.95727649516587
"ENSG00000152422",113.429468381538,0.149788198900404,0.198552167134095,0.754402236260873,0.450607729197696,0.735257381669587
"ENSG00000152430",1.40213399297829,0.626587884164257,1.81456280404205,0.345310662584119,0.729860831535333,NA
"ENSG00000152433",71.1650861098829,-0.485209252023365,0.229953311947512,-2.11003376256706,0.0348554478457297,0.156549750184928
"ENSG00000152439",183.860529992981,-0.348329045974545,0.221727909085803,-1.57097519843454,0.116188409810081,0.347075634432678
"ENSG00000152443",336.971778113956,-0.447819152854696,0.144852249571918,-3.09155815099962,0.00199108979043896,0.0184660470766675
"ENSG00000152454",64.959919305985,-0.11855108439713,0.213834191362712,-0.554406587840952,0.579300618549202,0.823449486110398
"ENSG00000152455",120.794031210741,-0.146892535788982,0.192334456539462,-0.763734894058587,0.445025242030077,0.732041630340558
"ENSG00000152457",259.830689878699,-0.00324625823124929,0.164591076966164,-0.0197231726718493,0.984264205255007,0.995090113665711
"ENSG00000152463",9.34482527197225,3.15411840743787,0.7816653853635,4.0351261121421,5.45729776173517e-05,NA
"ENSG00000152464",148.766316375285,-0.00685460153232925,0.188761061423347,-0.0363136415987615,0.971032272691536,0.992239308962184
"ENSG00000152465",714.265889198866,0.055301428465853,0.125713605783163,0.439900105651568,0.660009459367365,0.871249303766996
"ENSG00000152467",1.82601928936148,-0.689948626548092,1.19157481317769,-0.579022499399882,0.5625739917855,NA
"ENSG00000152475",32.3761001262738,-0.468210571318511,0.315098477261805,-1.48591822907951,0.137300751254762,0.384294932129618
"ENSG00000152484",853.646661795745,0.561788040671011,0.186418727567393,3.01358156448051,0.0025818362924573,0.0228265678045918
"ENSG00000152492",2922.71983290692,-0.00335072668115678,0.163565053401863,-0.020485590359723,0.983656006892797,0.994857624310041
"ENSG00000152495",82.2209536483944,-1.24668671316361,0.407034394865102,-3.06285348091229,0.002192373755216,0.0199420423560038
"ENSG00000152503",4.88224520316742,2.66861692484219,1.34307619615141,1.98694380295706,0.046928624776504,NA
"ENSG00000152518",8269.97472534711,0.653468895199674,0.147076053311754,4.44306792632332,8.86851520312452e-06,0.00019353553710565
"ENSG00000152520",643.017891003113,-0.0280271912474564,0.0899014710105343,-0.311754534518933,0.755227079296134,0.919167375782562
"ENSG00000152527",914.491872513853,0.491503553029444,0.38297674356678,1.28337702298035,0.199360019768128,0.47841982243516
"ENSG00000152556",1384.5699896627,-0.246596303740228,0.108512657518962,-2.27251188366791,0.0230556110610401,0.117370497317463
"ENSG00000152558",4878.04698579713,0.207810490361506,0.157951769261532,1.31565788299224,0.188288896301579,0.463755949664567
"ENSG00000152578",2.16875634855879,-1.06624084110567,1.4859494532492,-0.717548526818468,0.473035705118718,NA
"ENSG00000152580",6663.85662299589,-0.95367382348559,0.404416996559889,-2.3581447654225,0.0183665289425495,0.100846095401286
"ENSG00000152582",151.90289453191,0.0597854606544285,0.351277506590241,0.170194389144783,0.864857264160891,0.961199329692279
"ENSG00000152583",954.770931565544,4.36835864527068,0.237126791796769,18.4220374769571,8.74489805158239e-76,1.32441480991215e-71
"ENSG00000152591",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000152592",0.12262360047132,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000152595",0,NA,NA,NA,NA,NA
"ENSG00000152601",6267.90309599415,0.754258383683834,0.212530634863028,3.54893958779137,0.000386785807224917,0.00486534140400446
"ENSG00000152611",0.661312746330211,1.04678460311615,2.94163278799382,0.355851555431585,0.721951737195039,NA
"ENSG00000152620",306.322230653294,-0.357157777168025,0.172272495826951,-2.07321415675543,0.0381523534657726,0.166326250212759
"ENSG00000152642",246.756241778066,0.634796950923724,0.253778774755518,2.50137920925525,0.0123710635392089,0.0757621339673753
"ENSG00000152661",2513.20608754644,-0.166221404745697,0.181700660552782,-0.914809028431747,0.360291894263752,0.661817883472771
"ENSG00000152669",1.2497320764451,3.00236161732343,2.01611310815602,1.48918312428882,0.136439153410168,NA
"ENSG00000152670",0.317811363655252,1.75084686092472,3.51408558297894,0.498236829918214,0.618317126315952,NA
"ENSG00000152672",0,NA,NA,NA,NA,NA
"ENSG00000152683",721.191425416807,0.035715667811945,0.103122955946244,0.346340613340863,0.729086750013352,0.905848809845704
"ENSG00000152684",496.160471711487,-0.0615666893555365,0.167998491277956,-0.366471680115707,0.714013140983627,0.899569837800269
"ENSG00000152689",25.5821125795469,-0.0180888022738488,0.453442267460904,-0.0398921837947284,0.968179082572724,0.991686203541452
"ENSG00000152700",1048.79395824257,0.140442760913097,0.192989944856775,0.727720612684378,0.466784629701893,0.747220507011433
"ENSG00000152705",2.65260926350264,0.349233161018059,1.02952766973477,0.339216877102516,0.734446356134901,NA
"ENSG00000152749",283.227440721743,0.166462009054111,0.205652352795315,0.809434012261412,0.418265544847179,0.712156456066389
"ENSG00000152760",0.813053577476399,-0.758351652386306,2.03162677233152,-0.373273114291565,0.708945184445799,NA
"ENSG00000152763",103.318151988894,-0.332193780238118,0.234080864958928,-1.4191411173075,0.155857878587341,0.415232798237137
"ENSG00000152766",0.513623755607507,1.49350968318059,2.49207373007818,0.599303971288896,0.548970200117472,NA
"ENSG00000152767",2714.16683053402,0.112637488182576,0.198803430906543,0.566577184653957,0.571001479481477,0.818534539209367
"ENSG00000152778",521.780364593159,0.166611068390519,0.153616994880576,1.08458747367142,0.278104405424046,0.579112337997144
"ENSG00000152779",55.6832349115518,2.90646220647394,0.578819684940235,5.0213603339597,5.13068044293598e-07,1.54789154000529e-05
"ENSG00000152782",97.3714749962535,-0.383183757116965,0.253789835333995,-1.50984674627604,0.131082533827325,0.373447135969685
"ENSG00000152784",873.614356542085,-0.103220338518803,0.325402595731838,-0.317208098130433,0.751085705572116,0.916836705963544
"ENSG00000152785",11.3400638161467,0.250487976064856,0.612258043531466,0.409121576615077,0.682450442692313,0.883519858418152
"ENSG00000152795",3064.54755950684,0.0750648555015173,0.0969815124084437,0.774012011540684,0.43892368813839,0.727217947364174
"ENSG00000152804",279.078235257408,-0.0127364745833032,0.269964522942563,-0.0471783271537979,0.962371100710188,0.990321978511133
"ENSG00000152818",4196.5332424859,0.319934805994442,0.223431920138903,1.43191181365467,0.152169060860048,0.408811284030863
"ENSG00000152822",3.97889301869662,1.26982282805633,0.884110510791457,1.43627161147488,0.150925068753671,NA
"ENSG00000152894",1320.79185523118,-0.259303631915584,0.130620426453588,-1.98516908079243,0.0471256630716201,0.192792589740596
"ENSG00000152904",533.062519468139,0.0582401276071148,0.114312835559746,0.509480211228557,0.610415665620754,0.843210034812147
"ENSG00000152910",0.131518177229899,0.894699722854173,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000152926",423.28815919148,-0.574105768729428,0.173647245636816,-3.30616110047707,0.000945836899412986,0.00997889359153193
"ENSG00000152932",0.701272147290726,-0.785400608508064,2.3259734714064,-0.33766533374655,0.735615401532955,NA
"ENSG00000152936",2.57692794531897,-0.354992727888128,1.13505564824146,-0.312753589163773,0.754467878127231,NA
"ENSG00000152939",14.7920694370862,-0.0177451673221,0.527008695271657,-0.0336714886894853,0.973139114805125,0.9923477514687
"ENSG00000152942",241.691049999148,-0.223399418522466,1.16151870388656,-0.192333896798173,0.847480668224244,0.955902842251386
"ENSG00000152944",417.955758494051,0.00154730709500618,0.10955142747386,0.0141240249505227,0.988731033227588,0.996434341033529
"ENSG00000152952",2310.19625653833,-0.279923326195379,0.346753752974719,-0.80726833896961,0.419511900818038,0.713270117060326
"ENSG00000152953",65.7728830124073,0.246307883539241,0.623892036045609,0.394792479000701,0.692996045910334,0.889518189279771
"ENSG00000152954",27.8400060198281,-0.105716606978914,2.18697137803658,-0.0483392732253428,NA,NA
"ENSG00000152969",0.318694117085766,-1.73042059295785,3.49374139101984,-0.495291551173663,0.620394333948306,NA
"ENSG00000152977",0.81699083596544,-3.0582406847251,3.42780187637217,-0.892187120208302,0.372292644557735,NA
"ENSG00000152990",654.418982739954,-0.78533837533914,0.21363358717496,-3.67609974500859,0.000236826956720625,0.00322259142815262
"ENSG00000153002",1.62845981684193,-4.07390764947529,2.21099976752489,-1.84256358110604,0.0653927553628857,NA
"ENSG00000153006",518.684391831249,0.275084440331833,0.166748083027158,1.6497007661973,0.0990041534222591,0.315201759684367
"ENSG00000153012",7.0131102839557,-2.40587487049413,1.78195418630041,-1.35013284235386,0.176973375298158,NA
"ENSG00000153015",460.520411771954,-0.0858486765840118,0.145383372603706,-0.590498590358218,0.554856430543079,0.808009676978359
"ENSG00000153029",1486.59967598059,-0.189237508821255,0.177929539471615,-1.06355307490381,0.287531209570043,0.59009412454529
"ENSG00000153037",399.89643031897,0.193113868372077,0.263185375953963,0.733756074675884,0.463097415993597,0.744661251564689
"ENSG00000153044",51.2463035075971,-0.441569684320058,0.348038943255798,-1.26873642411768,0.204535086797561,0.485226173174978
"ENSG00000153046",502.163287036295,-0.353311908475712,0.212954221175185,-1.65909793441034,0.0970960594501069,0.311597645308002
"ENSG00000153048",1795.53921439974,0.151987497260946,0.105676616705623,1.4382320516972,0.150368223859571,0.406883464419011
"ENSG00000153060",1.7044678255566,0.577121239521104,1.56957247504736,0.367693272337545,0.713101957571018,NA
"ENSG00000153064",44.3829391113701,0.271784819241987,0.318300110765689,0.853863413959213,0.39318067315347,0.693054154435441
"ENSG00000153066",736.879893567037,0.60735606706053,0.112873916578539,5.38083629478671,7.41405946995949e-08,2.79318235503822e-06
"ENSG00000153071",12066.9284945589,0.0788006128610536,0.115293987476002,0.683475475054203,0.494306442165745,0.766205200451937
"ENSG00000153086",9.5403182619533,0.0839109054652596,0.563416728421131,0.148932222336394,0.8816071150044,NA
"ENSG00000153093",14.7621420688603,-0.142420092875748,0.509429263052545,-0.279567946337346,0.779809001936204,0.928371930023176
"ENSG00000153094",511.200685968769,-0.366769365639182,0.298559470762866,-1.22846334334003,0.219273081881519,0.505690254755341
"ENSG00000153107",988.67518084827,0.202680136237339,0.240845950689115,0.84153433203849,0.400048660020297,0.698018236338903
"ENSG00000153113",8446.43652381205,0.343079836708108,0.132553975591521,2.58822743849905,0.00964712601144651,0.0626525400700504
"ENSG00000153130",914.366281837906,0.289676731862266,0.131515646876931,2.20260279853498,0.0276227565047899,0.13314660956876
"ENSG00000153132",162.468223482346,-0.645363959185367,0.445286591919407,-1.44932268542721,0.147247488692793,0.401944907602299
"ENSG00000153140",241.524374122409,-0.258880494233019,0.139397676663268,-1.85713636288484,0.0632917559437107,0.235455591457277
"ENSG00000153147",2852.78018520963,-0.0300210209421698,0.16249725567185,-0.184747864313443,0.853426802033475,0.957489363419288
"ENSG00000153157",5.18947938143418,0.0527485189725988,0.825654360581394,0.0638869259231615,0.94906026261351,NA
"ENSG00000153162",141.96124851563,1.03412734348689,0.631914410894587,1.63649906642087,0.101735180931793,0.32068445462587
"ENSG00000153165",5.28321405418616,-0.741300799883422,1.02020391082271,-0.72662022956335,0.467458632257693,NA
"ENSG00000153179",1263.19331860877,0.441051305369764,0.116747826151736,3.77781171528226,0.000158212416870685,0.00232859771963705
"ENSG00000153187",6941.39028361342,0.0930286355432417,0.121444303037939,0.766018933915571,0.443665036310723,0.730677139509123
"ENSG00000153201",3354.24106452054,0.124153033567951,0.0836505035706661,1.48418752151407,0.137759179315394,0.384974529752975
"ENSG00000153207",1850.45369931444,1.27148290843039,0.227042918075287,5.60018748529636,2.14120096738895e-08,9.29183055905607e-07
"ENSG00000153208",82.2471680385854,-1.27940034719903,0.539991265073419,-2.36929822749091,0.0178218764322125,0.0988113131260545
"ENSG00000153214",1133.61326247453,0.589788542250992,0.225348048913306,2.61723385267866,0.0088645587204269,0.0589349173928294
"ENSG00000153230",0,NA,NA,NA,NA,NA
"ENSG00000153233",2.33976610533142,-1.23150116314131,1.16191313019554,-1.05989090848303,0.289194232211905,NA
"ENSG00000153234",56.9335422226277,0.168979030629271,0.281808841972522,0.59962288424487,0.548757592425809,0.802523535852537
"ENSG00000153237",41.9558614295075,0.0344851944996034,0.370949570371121,0.0929646433209298,0.92593165008504,0.979848296697806
"ENSG00000153246",1197.31200749087,0.166234978457698,0.227216771584308,0.731614032267935,0.464404181016773,0.745481383170609
"ENSG00000153250",3919.86088440559,0.285318216063039,0.116147874656619,2.45650828227858,0.0140294568196207,0.0831283738392628
"ENSG00000153253",389.296785676134,-0.0630321099810863,1.16910451512508,-0.0539148631842745,0.957002994781056,0.989650666876048
"ENSG00000153266",0,NA,NA,NA,NA,NA
"ENSG00000153283",7.2618523130777,0.874898325775329,1.00460397301906,0.870888777341841,0.38381488508813,NA
"ENSG00000153291",500.856884424318,0.292284594243536,0.314479142451352,0.929424418946164,0.352669177725972,0.655198073682513
"ENSG00000153292",10.2854193055336,-0.896449207705689,0.556779805694505,-1.61006056350678,0.107384635350019,0.332381772641305
"ENSG00000153294",0.221256680762682,1.53940926805239,3.52295592936864,0.43696523570429,0.662136560102751,NA
"ENSG00000153303",2.02055696479506,-0.242832424975273,1.33153171500098,-0.182370740583595,0.855291786363729,NA
"ENSG00000153310",219.109311662739,0.0427738973314995,0.138231924605705,0.309435736017627,0.756990089938783,0.919239053139181
"ENSG00000153317",3822.59553100137,0.192596446613572,0.137625667692923,1.39942243218251,0.161686343933347,0.424310133432521
"ENSG00000153339",1207.39242422378,0.197554936129192,0.128925711628067,1.53231604180795,0.125444464371539,0.363957167223556
"ENSG00000153347",0,NA,NA,NA,NA,NA
"ENSG00000153391",112.624582968007,-0.53312435552403,0.20333640421112,-2.62188346249351,0.00874453267891478,0.0583161371299711
"ENSG00000153395",392.433162235173,0.1378542160145,0.289737508655903,0.475790023369802,0.634223978170704,0.857541482849328
"ENSG00000153404",4.40282197563115,-0.305404876368206,0.99604737187202,-0.306616818630035,0.759135050487584,NA
"ENSG00000153406",180.542521112586,0.00590313363856449,0.170359491586503,0.0346510404767618,0.972358001498248,0.992239308962184
"ENSG00000153443",340.46851160828,0.67682461539996,0.14295460873734,4.73454211359869,2.19550182790002e-06,5.64530987836092e-05
"ENSG00000153446",13.6159190372702,-0.903152124604778,0.690805589473219,-1.30738971769682,0.191080387667746,0.466795180551879
"ENSG00000153485",42.5945506791344,0.038304764472368,0.267957122209366,0.142951096640152,0.886328803644294,0.966741197949338
"ENSG00000153487",208.528308786326,0.108748261496251,0.141807841170004,0.766870580632284,0.443158466754727,0.730583672004808
"ENSG00000153495",18.0978509454562,0.132891091990924,0.468956550241021,0.283376129244008,0.776888524860788,0.927257995824465
"ENSG00000153498",0.942036033338055,-0.141672835904372,1.96085905497522,-0.0722503922680777,0.942402642696091,NA
"ENSG00000153531",47.4353020685763,-0.71456660464486,0.430444467207029,-1.66006688221916,0.0969009984012634,0.311320666267954
"ENSG00000153551",147.655230892369,0.123233056751121,0.250304672073474,0.492332227482144,0.622484501100804,0.849786169927138
"ENSG00000153558",241.668520164774,-0.0592779947373864,0.158173129179667,-0.374766529844985,0.707834108386962,0.895870521904015
"ENSG00000153560",1334.52781536957,0.200324401265073,0.088616901838052,2.26056651846357,0.0237861130126899,0.120000227041036
"ENSG00000153561",486.613818997963,0.141217225275951,0.193229219757216,0.730827487961624,0.46488453139381,0.745913362428145
"ENSG00000153563",0.292839526672176,0.173365714697881,3.5338115409304,0.0490591285612918,0.960872174846211,NA
"ENSG00000153574",171.093305228878,0.263136972770394,0.162282971041096,1.62147002290066,0.104916873947211,0.327284460541814
"ENSG00000153684",0,NA,NA,NA,NA,NA
"ENSG00000153707",563.553695745318,-0.298592622451997,0.464014017593158,-0.64349914254918,0.51990027096062,0.782841291898855
"ENSG00000153714",759.766775391078,-0.256300219970458,0.301805389774682,-0.849223468678949,0.395756956656412,0.694799830637989
